iterations,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
13404,0.472517902,0.479802297,0.430495089,0.137595193,0.21822651,0.157413132,0.996579358,0.994958513,1.005753673,0.996742487,1.008303834,0.322014329,0.244564875,0.442163877,0.994610694,1.008818869,1.000784769,0.986277316,0.994632303,1.013848267,0.237628851
13405,0.472613602,0.479623205,0.434961942,0.140314335,0.21674305,0.159358903,0.997618297,0.996265559,1.003297488,0.994707748,1.009590751,0.324525312,0.243050047,0.444543777,0.995727793,1.009454024,1.00064697,0.985171253,0.991014635,1.01425506,0.236518741
13406,0.472613602,0.479623205,0.434961942,0.140314335,0.21674305,0.159358903,0.997618297,0.996265559,1.003297488,0.994707748,1.009590751,0.324525312,0.243050047,0.444543777,0.995727793,1.009454024,1.00064697,0.985171253,0.991014635,1.01425506,0.236518741
13407,0.472492581,0.480268636,0.433239083,0.138154737,0.216243447,0.16249064,0.997308444,0.995630102,1.000528316,0.996144904,1.012338504,0.325466198,0.241595173,0.446796395,0.995498,1.00731643,0.999228185,0.989124773,0.993197929,1.015089383,0.234352153
13408,0.472492581,0.480268636,0.433239083,0.138154737,0.216243447,0.16249064,0.997308444,0.995630102,1.000528316,0.996144904,1.012338504,0.325466198,0.241595173,0.446796395,0.995498,1.00731643,0.999228185,0.989124773,0.993197929,1.015089383,0.234352153
13409,0.472492581,0.480268636,0.433239083,0.138154737,0.216243447,0.16249064,0.997308444,0.995630102,1.000528316,0.996144904,1.012338504,0.325466198,0.241595173,0.446796395,0.995498,1.00731643,0.999228185,0.989124773,0.993197929,1.015089383,0.234352153
13410,0.472951679,0.480182239,0.434880374,0.140362891,0.2169655,0.159608908,1.000030016,0.996194631,0.999553252,0.994130538,1.009896621,0.32616866,0.241388305,0.447425407,0.991240585,1.00727253,0.996542336,0.98701837,0.988810245,1.015722382,0.234778172
13411,0.472951679,0.480182239,0.434880374,0.140362891,0.2169655,0.159608908,1.000030016,0.996194631,0.999553252,0.994130538,1.009896621,0.32616866,0.241388305,0.447425407,0.991240585,1.00727253,0.996542336,0.98701837,0.988810245,1.015722382,0.234778172
13412,0.472951679,0.480182239,0.434880374,0.140362891,0.2169655,0.159608908,1.000030016,0.996194631,0.999553252,0.994130538,1.009896621,0.32616866,0.241388305,0.447425407,0.991240585,1.00727253,0.996542336,0.98701837,0.988810245,1.015722382,0.234778172
13413,0.473730715,0.480451473,0.435093389,0.142921305,0.217806679,0.159796346,1.00171674,0.997368331,1.001906118,0.990521153,1.010186449,0.324171713,0.241248093,0.445383584,0.990717202,1.005243979,0.996467086,0.985300729,0.988776374,1.015083292,0.237761087
13414,0.473730715,0.480451473,0.435093389,0.142921305,0.217806679,0.159796346,1.00171674,0.997368331,1.001906118,0.990521153,1.010186449,0.324171713,0.241248093,0.445383584,0.990717202,1.005243979,0.996467086,0.985300729,0.988776374,1.015083292,0.237761087
13415,0.473730715,0.480451473,0.435093389,0.142921305,0.217806679,0.159796346,1.00171674,0.997368331,1.001906118,0.990521153,1.010186449,0.324171713,0.241248093,0.445383584,0.990717202,1.005243979,0.996467086,0.985300729,0.988776374,1.015083292,0.237761087
13416,0.474218982,0.48023388,0.433990683,0.145326057,0.217886858,0.161294426,1.001659028,0.997548611,1.000736144,0.988868083,1.010562063,0.323233658,0.241876779,0.446952016,0.991408487,1.004025415,0.994106658,0.984738821,0.988397763,1.016786802,0.236011755
13417,0.474385253,0.479370916,0.436952915,0.145758838,0.218932245,0.159599395,1.001270773,0.997335455,1.001693561,0.991074295,1.009052969,0.327155458,0.241991306,0.44690697,0.994317706,1.001591402,0.995028143,0.981694417,0.993116027,1.018412314,0.235260132
13418,0.474385253,0.479370916,0.436952915,0.145758838,0.218932245,0.159599395,1.001270773,0.997335455,1.001693561,0.991074295,1.009052969,0.327155458,0.241991306,0.44690697,0.994317706,1.001591402,0.995028143,0.981694417,0.993116027,1.018412314,0.235260132
13419,0.474452569,0.478935758,0.441013892,0.14417442,0.217989033,0.161672511,1.001282687,0.996912589,1.001679361,0.991979412,1.005095053,0.326346573,0.241212318,0.449855989,0.991824808,1.00055766,0.998132656,0.98202517,0.989695741,1.017786344,0.23690093
13420,0.474515075,0.479328251,0.44161839,0.144331611,0.214658375,0.160350005,1.00070919,0.998370623,1.000146312,0.990483977,1.003752405,0.327094837,0.239812735,0.451337797,0.991338713,1.000483235,0.998406942,0.979934884,0.990004867,1.018759434,0.237288389
13421,0.474515075,0.479328251,0.44161839,0.144331611,0.214658375,0.160350005,1.00070919,0.998370623,1.000146312,0.990483977,1.003752405,0.327094837,0.239812735,0.451337797,0.991338713,1.000483235,0.998406942,0.979934884,0.990004867,1.018759434,0.237288389
13422,0.474515075,0.479328251,0.44161839,0.144331611,0.214658375,0.160350005,1.00070919,0.998370623,1.000146312,0.990483977,1.003752405,0.327094837,0.239812735,0.451337797,0.991338713,1.000483235,0.998406942,0.979934884,0.990004867,1.018759434,0.237288389
13423,0.474710613,0.480055034,0.440268751,0.14488256,0.215552189,0.162534525,1.001170475,0.999727132,1.002557344,0.994056311,1.003526491,0.328001588,0.239545725,0.453594407,0.989932662,1.001710738,0.99906181,0.979824781,0.991601459,1.023324364,0.237638765
13424,0.473719149,0.480398605,0.438998536,0.145844044,0.211984769,0.163599958,0.998770171,0.996654084,1.00179533,0.991178192,1.002358345,0.33109328,0.245155509,0.454966208,0.989670768,1.002693275,0.997642616,0.978093669,0.990436491,1.026591473,0.238410803
13425,0.473243269,0.480098304,0.436288276,0.143283343,0.210646951,0.165321587,1.000954097,0.997833475,1.003438569,0.994109599,1.002963125,0.333925278,0.244723906,0.454388393,0.994592079,1.00575204,0.994396479,0.979545264,0.990451838,1.026151322,0.2386886
13426,0.47267905,0.480492579,0.435819529,0.141713557,0.210280855,0.164742763,0.999945986,0.997604668,1.003022048,0.993660513,1.001665822,0.331232726,0.24528126,0.457680181,0.994592379,1.00893817,0.99720029,0.977952759,0.987379578,1.026769016,0.238408252
13427,0.471567116,0.480719437,0.436738569,0.139488284,0.207044454,0.162945422,0.998179674,0.997199506,1.003089071,0.992002529,1.001510319,0.331087238,0.243388092,0.456552277,0.997244009,1.011661112,0.99573284,0.978335384,0.989266434,1.025224558,0.235225696
13428,0.471372285,0.481418939,0.436202348,0.140658986,0.205190197,0.164164178,0.999423257,0.99633635,1.003781726,0.991731277,1.002667599,0.330814101,0.242291211,0.45433474,0.995131843,1.013348103,0.996550097,0.977769599,0.989052011,1.02578629,0.237426234
13429,0.47125917,0.481588189,0.43844029,0.140485167,0.205801857,0.164459568,1.000917883,0.997422303,1.005235872,0.993225231,1.004777762,0.330354555,0.242685011,0.452120062,0.99265743,1.012036103,0.99843991,0.980050017,0.988317564,1.028186534,0.238411404
13430,0.47125917,0.481588189,0.43844029,0.140485167,0.205801857,0.164459568,1.000917883,0.997422303,1.005235872,0.993225231,1.004777762,0.330354555,0.242685011,0.452120062,0.99265743,1.012036103,0.99843991,0.980050017,0.988317564,1.028186534,0.238411404
13431,0.47122817,0.482233493,0.437704894,0.140482593,0.202967077,0.166341617,1.000849254,0.997225736,1.005413828,0.996682274,1.005004684,0.331107149,0.243690061,0.452302883,0.989843916,1.011778493,0.99668727,0.980491303,0.988521628,1.028912559,0.238979117
13432,0.47122817,0.482233493,0.437704894,0.140482593,0.202967077,0.166341617,1.000849254,0.997225736,1.005413828,0.996682274,1.005004684,0.331107149,0.243690061,0.452302883,0.989843916,1.011778493,0.99668727,0.980491303,0.988521628,1.028912559,0.238979117
13433,0.471519908,0.482499215,0.436206469,0.140493308,0.202177905,0.167934273,1.003451509,0.998833374,1.007610133,0.997945373,1.007041275,0.332666321,0.243074923,0.454832331,0.990075244,1.010575392,0.993828744,0.983719318,0.990092282,1.028292186,0.237996638
13434,0.47139543,0.482375029,0.437177633,0.140251511,0.202712025,0.167825583,1.002788989,1.000358768,1.007725198,0.997586941,1.004324663,0.332062216,0.243720985,0.45787721,0.990767788,1.009446622,0.99293181,0.983338067,0.990950956,1.029446874,0.237595509
13435,0.471781069,0.482247876,0.436408399,0.137722168,0.202785343,0.169169392,1.003859554,0.999644119,1.008159035,0.995692658,0.999412627,0.333224143,0.245170951,0.458198575,0.993203016,1.008986027,0.992678025,0.984400557,0.99207018,1.03293076,0.236472914
13436,0.472458828,0.483215581,0.437823672,0.138750696,0.203906525,0.166518396,1.001849826,1.001622685,1.00893892,0.998344824,0.999010766,0.333119203,0.245154817,0.45752256,0.992455736,1.007214029,0.990765865,0.981916928,0.993293832,1.029797662,0.235974703
13437,0.472923948,0.483453814,0.438317645,0.136700249,0.201370874,0.165176144,1.006568128,1.00065788,1.007666613,0.999962271,1.000288386,0.333314015,0.247433911,0.460263197,0.99265975,1.008373499,0.993001263,0.980103588,0.991760075,1.031634021,0.237726115
13438,0.472923948,0.483453814,0.438317645,0.136700249,0.201370874,0.165176144,1.006568128,1.00065788,1.007666613,0.999962271,1.000288386,0.333314015,0.247433911,0.460263197,0.99265975,1.008373499,0.993001263,0.980103588,0.991760075,1.031634021,0.237726115
13439,0.472923948,0.483453814,0.438317645,0.136700249,0.201370874,0.165176144,1.006568128,1.00065788,1.007666613,0.999962271,1.000288386,0.333314015,0.247433911,0.460263197,0.99265975,1.008373499,0.993001263,0.980103588,0.991760075,1.031634021,0.237726115
13440,0.472923948,0.483453814,0.438317645,0.136700249,0.201370874,0.165176144,1.006568128,1.00065788,1.007666613,0.999962271,1.000288386,0.333314015,0.247433911,0.460263197,0.99265975,1.008373499,0.993001263,0.980103588,0.991760075,1.031634021,0.237726115
13441,0.472923948,0.483453814,0.438317645,0.136700249,0.201370874,0.165176144,1.006568128,1.00065788,1.007666613,0.999962271,1.000288386,0.333314015,0.247433911,0.460263197,0.99265975,1.008373499,0.993001263,0.980103588,0.991760075,1.031634021,0.237726115
13442,0.472872741,0.483728866,0.439037701,0.136974914,0.203007717,0.167531172,1.007636392,1.003047522,1.008937539,1.002127797,1.001945555,0.333453926,0.249809782,0.459766138,0.991821551,1.009653566,0.989864449,0.981356561,0.991454072,1.03019261,0.23608853
13443,0.472872741,0.483728866,0.439037701,0.136974914,0.203007717,0.167531172,1.007636392,1.003047522,1.008937539,1.002127797,1.001945555,0.333453926,0.249809782,0.459766138,0.991821551,1.009653566,0.989864449,0.981356561,0.991454072,1.03019261,0.23608853
13444,0.472872741,0.483728866,0.439037701,0.136974914,0.203007717,0.167531172,1.007636392,1.003047522,1.008937539,1.002127797,1.001945555,0.333453926,0.249809782,0.459766138,0.991821551,1.009653566,0.989864449,0.981356561,0.991454072,1.03019261,0.23608853
13445,0.473747132,0.483806366,0.43723001,0.134730438,0.203505994,0.167656144,1.0074626,1.002520808,1.007145384,0.999536668,0.997734877,0.333910502,0.249825211,0.464255268,0.991742773,1.011370144,0.990844806,0.982148361,0.990324808,1.028235357,0.237039869
13446,0.472543856,0.484381465,0.436656886,0.133389622,0.204875434,0.165666042,1.009643233,1.003346303,1.006825404,0.998911757,0.999369825,0.332483377,0.250610652,0.464697793,0.994820407,1.013693181,0.990556748,0.981624249,0.991872861,1.027913508,0.237051211
13447,0.472543856,0.484381465,0.436656886,0.133389622,0.204875434,0.165666042,1.009643233,1.003346303,1.006825404,0.998911757,0.999369825,0.332483377,0.250610652,0.464697793,0.994820407,1.013693181,0.990556748,0.981624249,0.991872861,1.027913508,0.237051211
13448,0.471986955,0.484309235,0.435905369,0.134286207,0.207729573,0.163716268,1.007986552,1.000782756,1.006705447,1.001323962,0.999921898,0.332747674,0.250111592,0.464730637,0.992900166,1.013716611,0.990765959,0.9823483,0.990217074,1.026340278,0.236562054
13449,0.472439706,0.483994458,0.435338745,0.135758222,0.209078504,0.163872994,1.008718348,1.002499803,1.007634252,0.999307744,1.000631871,0.331561227,0.25249086,0.468258173,0.992461411,1.013935836,0.988870492,0.982056433,0.993988094,1.022667204,0.2384257
13450,0.472439706,0.483994458,0.435338745,0.135758222,0.209078504,0.163872994,1.008718348,1.002499803,1.007634252,0.999307744,1.000631871,0.331561227,0.25249086,0.468258173,0.992461411,1.013935836,0.988870492,0.982056433,0.993988094,1.022667204,0.2384257
13451,0.472439706,0.483994458,0.435338745,0.135758222,0.209078504,0.163872994,1.008718348,1.002499803,1.007634252,0.999307744,1.000631871,0.331561227,0.25249086,0.468258173,0.992461411,1.013935836,0.988870492,0.982056433,0.993988094,1.022667204,0.2384257
13452,0.472439706,0.483994458,0.435338745,0.135758222,0.209078504,0.163872994,1.008718348,1.002499803,1.007634252,0.999307744,1.000631871,0.331561227,0.25249086,0.468258173,0.992461411,1.013935836,0.988870492,0.982056433,0.993988094,1.022667204,0.2384257
13453,0.472046381,0.483858157,0.433455382,0.136299572,0.20890701,0.166597881,1.009663903,1.002990266,1.005311602,0.998399441,0.999295881,0.335429944,0.25272588,0.469300951,0.992035715,1.016154592,0.990254291,0.984170622,0.994371861,1.019253654,0.237451564
13454,0.472282628,0.483343826,0.438557415,0.138260703,0.2127658,0.164254011,1.006340617,1.002013597,1.007088298,1.000044599,0.999738324,0.333908503,0.253698109,0.473482453,0.988512239,1.01539485,0.988622966,0.983068918,0.99234635,1.018795442,0.235848952
13455,0.472282628,0.483343826,0.438557415,0.138260703,0.2127658,0.164254011,1.006340617,1.002013597,1.007088298,1.000044599,0.999738324,0.333908503,0.253698109,0.473482453,0.988512239,1.01539485,0.988622966,0.983068918,0.99234635,1.018795442,0.235848952
13456,0.472282628,0.483343826,0.438557415,0.138260703,0.2127658,0.164254011,1.006340617,1.002013597,1.007088298,1.000044599,0.999738324,0.333908503,0.253698109,0.473482453,0.988512239,1.01539485,0.988622966,0.983068918,0.99234635,1.018795442,0.235848952
13457,0.472282628,0.483343826,0.438557415,0.138260703,0.2127658,0.164254011,1.006340617,1.002013597,1.007088298,1.000044599,0.999738324,0.333908503,0.253698109,0.473482453,0.988512239,1.01539485,0.988622966,0.983068918,0.99234635,1.018795442,0.235848952
13458,0.472282628,0.483343826,0.438557415,0.138260703,0.2127658,0.164254011,1.006340617,1.002013597,1.007088298,1.000044599,0.999738324,0.333908503,0.253698109,0.473482453,0.988512239,1.01539485,0.988622966,0.983068918,0.99234635,1.018795442,0.235848952
13459,0.472893463,0.483013603,0.436535297,0.137616474,0.214466215,0.166783471,1.003943677,1.006488112,1.008600112,1.000980014,0.997174037,0.332683326,0.254495778,0.473394719,0.987629727,1.016382945,0.986468216,0.982457659,0.993308322,1.014942659,0.237828594
13460,0.472723044,0.481895187,0.437173492,0.137285547,0.21786715,0.16623495,1.00512551,1.006239291,1.008976113,0.997936229,0.996312828,0.331006825,0.257760481,0.470980652,0.988744728,1.017130666,0.990390704,0.981653965,0.990198137,1.019414288,0.237392936
13461,0.472515132,0.482001106,0.437342932,0.139074214,0.214031344,0.166056999,1.004090112,1.006540888,1.01009868,0.996954723,0.996005609,0.331789317,0.255244513,0.473386016,0.992097871,1.014364887,0.989006933,0.981563175,0.990876274,1.021825227,0.235783112
13462,0.473311734,0.482397307,0.436896988,0.136302675,0.216340397,0.169029501,1.000528444,1.006992586,1.011345725,0.999255868,0.998397943,0.333430032,0.252479194,0.475048933,0.991246962,1.014911481,0.989095488,0.979769725,0.99141116,1.021965491,0.238058878
13463,0.473537167,0.482811412,0.437488023,0.135489602,0.218596715,0.166011013,1.003992205,1.007603945,1.010213106,0.9987375,0.997643604,0.332362592,0.253828846,0.475075482,0.988905339,1.015114239,0.991233995,0.978380435,0.991620594,1.023931656,0.237004257
13464,0.473266006,0.48263107,0.435674367,0.134261426,0.216223936,0.164379217,1.004181669,1.006430272,1.011306271,0.998817317,1.00205646,0.332046487,0.252436622,0.477258472,0.990864594,1.017205683,0.990523142,0.978128192,0.990647282,1.023754089,0.237430543
13465,0.473266006,0.48263107,0.435674367,0.134261426,0.216223936,0.164379217,1.004181669,1.006430272,1.011306271,0.998817317,1.00205646,0.332046487,0.252436622,0.477258472,0.990864594,1.017205683,0.990523142,0.978128192,0.990647282,1.023754089,0.237430543
13466,0.473930499,0.48278574,0.440652917,0.134691702,0.219080736,0.166057699,1.002417121,1.007681531,1.010134054,0.998066638,1.002647293,0.330350447,0.251381356,0.475213732,0.988165018,1.016081673,0.991197002,0.97888947,0.996043607,1.020941422,0.234785903
13467,0.473930499,0.48278574,0.440652917,0.134691702,0.219080736,0.166057699,1.002417121,1.007681531,1.010134054,0.998066638,1.002647293,0.330350447,0.251381356,0.475213732,0.988165018,1.016081673,0.991197002,0.97888947,0.996043607,1.020941422,0.234785903
13468,0.473511284,0.482773795,0.437453863,0.137518825,0.216760842,0.166213502,1.001794446,1.003216769,1.008520325,0.99598379,1.003337426,0.330221977,0.250369184,0.473930488,0.986970015,1.014297659,0.994208492,0.976814074,0.999302617,1.021198311,0.238338678
13469,0.473511284,0.482773795,0.437453863,0.137518825,0.216760842,0.166213502,1.001794446,1.003216769,1.008520325,0.99598379,1.003337426,0.330221977,0.250369184,0.473930488,0.986970015,1.014297659,0.994208492,0.976814074,0.999302617,1.021198311,0.238338678
13470,0.472625827,0.482047892,0.438203558,0.134715944,0.215359202,0.167782055,1.002773448,1.004998063,1.009534691,0.995111238,1.002326068,0.328279675,0.2495611,0.474852178,0.987775297,1.013067787,0.992775537,0.976377226,0.999463933,1.02007051,0.236951291
13471,0.472621721,0.48200204,0.433672162,0.13359647,0.214704008,0.165883024,1.00660248,1.005907607,1.009390563,0.995631197,1.006585351,0.327360419,0.25016863,0.473428478,0.990707155,1.015613172,0.992143598,0.975894064,1.000524329,1.018027984,0.236654127
13472,0.472718454,0.482263152,0.432323566,0.135834734,0.210161042,0.164231962,1.006049214,1.005673289,1.009564152,0.995668113,1.005211648,0.326366361,0.246702846,0.477334027,0.990764935,1.009192848,0.992101751,0.978620667,1.001199669,1.018530813,0.236330595
13473,0.473031375,0.481529352,0.431742524,0.13880783,0.211458674,0.167885913,1.006208969,1.003091954,1.009479989,0.996710757,1.004620706,0.32835525,0.243827127,0.477948367,0.990620138,1.009892677,0.993149634,0.977867876,1.001273556,1.018081887,0.233844692
13474,0.472378586,0.482229928,0.429048122,0.139144256,0.209571154,0.170518619,1.007454958,1.001382968,1.007942223,0.994407562,1.002851289,0.330626284,0.242823657,0.478525588,0.992125465,1.011375755,0.989276064,0.978371434,1.000611188,1.017209009,0.235201549
13475,0.472351927,0.481310983,0.428898697,0.138386223,0.208486765,0.17105325,1.006186148,1.004706641,1.005490559,0.993523502,1.00424471,0.33031799,0.242278835,0.478987388,0.988733846,1.015010644,0.987136292,0.980775958,1.001652734,1.018579081,0.235656261
13476,0.472011828,0.480478916,0.426986286,0.140349501,0.209723971,0.169539658,1.004012845,1.004956538,1.004729578,0.992476453,1.002895329,0.333840999,0.24689672,0.480377327,0.991009826,1.019960732,0.98733118,0.981165884,1.004971389,1.018381696,0.235217563
13477,0.472138188,0.480933973,0.42690481,0.136302508,0.211799731,0.170125418,1.003239876,1.001206061,1.002231542,0.991445693,1.001853515,0.332520454,0.251107327,0.478401,0.989620677,1.019602144,0.988593257,0.980744264,1.009664964,1.019815724,0.235087572
13478,0.472249676,0.480280988,0.427147031,0.135807926,0.211155298,0.169705297,1.005921651,1.001544788,1.001522138,0.990880459,0.999211846,0.336928085,0.251539842,0.478038304,0.988083952,1.020674721,0.989055392,0.979295579,1.009487572,1.02129728,0.236963233
13479,0.472186673,0.480593459,0.427526237,0.140215377,0.210991248,0.172845609,1.008835322,0.997819435,1.000163408,0.991541174,0.997769162,0.334346884,0.254065622,0.477847194,0.987983504,1.018710658,0.989356453,0.978931316,1.010484832,1.017124403,0.237287944
13480,0.472407611,0.480471238,0.429478494,0.136142161,0.208591362,0.171563387,1.012524023,0.997377436,0.997101227,0.991959206,1.001669494,0.333907714,0.256267201,0.475991771,0.988577315,1.019451522,0.98874234,0.979561209,1.008951357,1.016096416,0.236762642
13481,0.472407611,0.480471238,0.429478494,0.136142161,0.208591362,0.171563387,1.012524023,0.997377436,0.997101227,0.991959206,1.001669494,0.333907714,0.256267201,0.475991771,0.988577315,1.019451522,0.98874234,0.979561209,1.008951357,1.016096416,0.236762642
13482,0.472407611,0.480471238,0.429478494,0.136142161,0.208591362,0.171563387,1.012524023,0.997377436,0.997101227,0.991959206,1.001669494,0.333907714,0.256267201,0.475991771,0.988577315,1.019451522,0.98874234,0.979561209,1.008951357,1.016096416,0.236762642
13483,0.472891725,0.481221333,0.432394517,0.134912286,0.207160831,0.173995811,1.013823962,0.995396987,0.998171595,0.990976349,1.002187484,0.329557691,0.258492403,0.473588058,0.99111811,1.01969472,0.987083576,0.980362122,1.008813285,1.019703283,0.236077621
13484,0.472738213,0.480555584,0.433645135,0.134888985,0.212458824,0.176162486,1.009113698,0.996140452,0.996475193,0.989356753,1.00383762,0.333964509,0.261348892,0.474083412,0.989680263,1.019576985,0.987474617,0.979453042,1.009006009,1.018329548,0.234960133
13485,0.472738213,0.480555584,0.433645135,0.134888985,0.212458824,0.176162486,1.009113698,0.996140452,0.996475193,0.989356753,1.00383762,0.333964509,0.261348892,0.474083412,0.989680263,1.019576985,0.987474617,0.979453042,1.009006009,1.018329548,0.234960133
13486,0.472644365,0.479582075,0.437139206,0.134414495,0.211452422,0.177470931,1.011315442,0.998360833,0.994072277,0.991353694,1.005388752,0.335686344,0.265143178,0.47586013,0.991168947,1.019086557,0.985930247,0.981414935,1.009939964,1.016113188,0.234147356
13487,0.472644365,0.479582075,0.437139206,0.134414495,0.211452422,0.177470931,1.011315442,0.998360833,0.994072277,0.991353694,1.005388752,0.335686344,0.265143178,0.47586013,0.991168947,1.019086557,0.985930247,0.981414935,1.009939964,1.016113188,0.234147356
13488,0.472713738,0.480042053,0.435826768,0.137071188,0.210268077,0.177655008,1.011543277,0.998059386,0.995835827,0.992174777,1.009048915,0.333164622,0.265740487,0.47356682,0.99096678,1.017451717,0.987971942,0.982116659,1.01077692,1.015695267,0.232566806
13489,0.472713738,0.480042053,0.435826768,0.137071188,0.210268077,0.177655008,1.011543277,0.998059386,0.995835827,0.992174777,1.009048915,0.333164622,0.265740487,0.47356682,0.99096678,1.017451717,0.987971942,0.982116659,1.01077692,1.015695267,0.232566806
13490,0.472713738,0.480042053,0.435826768,0.137071188,0.210268077,0.177655008,1.011543277,0.998059386,0.995835827,0.992174777,1.009048915,0.333164622,0.265740487,0.47356682,0.99096678,1.017451717,0.987971942,0.982116659,1.01077692,1.015695267,0.232566806
13491,0.471933551,0.479629032,0.435616441,0.133422972,0.211171131,0.180273339,1.013313758,0.998855642,0.999654894,0.995275574,1.009520744,0.330115307,0.267329546,0.472374826,0.987653875,1.018579615,0.989244737,0.9820949,1.011508445,1.013350694,0.234988594
13492,0.471343836,0.479392923,0.436817825,0.137353672,0.211185193,0.177775631,1.012195086,0.995527879,0.998742187,0.993775117,1.005248938,0.326544522,0.273210462,0.473587703,0.986111552,1.019477532,0.987839379,0.983021432,1.012309524,1.017266945,0.235031001
13493,0.471506698,0.479281696,0.435539137,0.139911916,0.21166321,0.178044708,1.01468918,0.99663886,0.997267015,0.995778487,1.006652338,0.323824257,0.277170857,0.469304815,0.985043936,1.014255868,0.987972472,0.983002872,1.009244173,1.016348957,0.237721882
13494,0.471506698,0.479281696,0.435539137,0.139911916,0.21166321,0.178044708,1.01468918,0.99663886,0.997267015,0.995778487,1.006652338,0.323824257,0.277170857,0.469304815,0.985043936,1.014255868,0.987972472,0.983002872,1.009244173,1.016348957,0.237721882
13495,0.471048236,0.47947139,0.437311616,0.139290548,0.211334639,0.177721478,1.01111085,0.99642191,0.998073023,0.994865502,1.006461937,0.323724945,0.276829438,0.467556234,0.982468871,1.015471176,0.987810514,0.984391194,1.00969013,1.017318865,0.235768998
13496,0.471637978,0.479159375,0.43491309,0.13873043,0.20787671,0.181316942,1.008241758,0.994965754,1.00138144,0.996577863,1.005721122,0.326365927,0.28082778,0.466073658,0.979706102,1.016740882,0.988648486,0.982453785,1.006250725,1.015057998,0.236264035
13497,0.471450513,0.480522873,0.431895621,0.143564577,0.210815488,0.180495343,1.006931195,0.996337496,1.00196897,0.994669481,1.006843326,0.327264029,0.278901613,0.46744228,0.9844606,1.016820432,0.989938684,0.984391651,1.007150756,1.014354106,0.235099201
13498,0.471778284,0.480450008,0.432771755,0.142748207,0.212568941,0.182308711,1.007135697,0.996408863,1.002355154,0.994292901,1.005059518,0.32495959,0.277301814,0.464534132,0.984396317,1.019984845,0.98794185,0.981590674,1.008717393,1.012203353,0.23401607
13499,0.472017138,0.480330459,0.433982316,0.140201481,0.216384986,0.180509712,1.007838904,0.995832985,1.000147762,0.991371196,1.005596686,0.325468939,0.276506158,0.464476736,0.985377509,1.019142606,0.990131551,0.980510087,1.006498089,1.013639844,0.234714179
13500,0.472017138,0.480330459,0.433982316,0.140201481,0.216384986,0.180509712,1.007838904,0.995832985,1.000147762,0.991371196,1.005596686,0.325468939,0.276506158,0.464476736,0.985377509,1.019142606,0.990131551,0.980510087,1.006498089,1.013639844,0.234714179
13501,0.472017138,0.480330459,0.433982316,0.140201481,0.216384986,0.180509712,1.007838904,0.995832985,1.000147762,0.991371196,1.005596686,0.325468939,0.276506158,0.464476736,0.985377509,1.019142606,0.990131551,0.980510087,1.006498089,1.013639844,0.234714179
13502,0.472017138,0.480330459,0.433982316,0.140201481,0.216384986,0.180509712,1.007838904,0.995832985,1.000147762,0.991371196,1.005596686,0.325468939,0.276506158,0.464476736,0.985377509,1.019142606,0.990131551,0.980510087,1.006498089,1.013639844,0.234714179
13503,0.472017138,0.480330459,0.433982316,0.140201481,0.216384986,0.180509712,1.007838904,0.995832985,1.000147762,0.991371196,1.005596686,0.325468939,0.276506158,0.464476736,0.985377509,1.019142606,0.990131551,0.980510087,1.006498089,1.013639844,0.234714179
13504,0.472494958,0.480660092,0.434500105,0.141356223,0.221534798,0.180276349,1.005316729,0.993512446,0.998156848,0.993762139,1.003588285,0.32319168,0.272566279,0.464996884,0.982958184,1.019976625,0.987033468,0.982096143,1.008277838,1.010435369,0.233953573
13505,0.472494958,0.480660092,0.434500105,0.141356223,0.221534798,0.180276349,1.005316729,0.993512446,0.998156848,0.993762139,1.003588285,0.32319168,0.272566279,0.464996884,0.982958184,1.019976625,0.987033468,0.982096143,1.008277838,1.010435369,0.233953573
13506,0.473133843,0.480476151,0.436600816,0.142038523,0.223900779,0.182861033,1.006106172,0.99222454,0.99404064,0.994686432,1.002575418,0.321040213,0.272124049,0.464288034,0.985025652,1.021580056,0.98945968,0.984806692,1.008723835,1.011283497,0.236910935
13507,0.473133843,0.480476151,0.436600816,0.142038523,0.223900779,0.182861033,1.006106172,0.99222454,0.99404064,0.994686432,1.002575418,0.321040213,0.272124049,0.464288034,0.985025652,1.021580056,0.98945968,0.984806692,1.008723835,1.011283497,0.236910935
13508,0.473133843,0.480476151,0.436600816,0.142038523,0.223900779,0.182861033,1.006106172,0.99222454,0.99404064,0.994686432,1.002575418,0.321040213,0.272124049,0.464288034,0.985025652,1.021580056,0.98945968,0.984806692,1.008723835,1.011283497,0.236910935
13509,0.471860876,0.480796075,0.436822866,0.143044387,0.223578754,0.18260936,1.005248414,0.988832019,0.993799007,0.993431409,1.002683652,0.322789407,0.270510104,0.462768141,0.980887912,1.020069538,0.989097428,0.98654322,1.012758454,1.010787745,0.235243045
13510,0.472530232,0.48099605,0.438700346,0.143798991,0.225124778,0.183235206,1.005182312,0.986400362,0.991843299,0.990737902,1.003114568,0.321275562,0.274202774,0.461905632,0.980652592,1.01496963,0.989140163,0.986911884,1.012170204,1.010084731,0.23477695
13511,0.472918678,0.481186783,0.440224913,0.142510911,0.222798905,0.181801604,1.004778152,0.984778031,0.993540504,0.991613506,1.000271993,0.321029372,0.27458406,0.459334366,0.981521105,1.019192345,0.988421403,0.987466151,1.010423173,1.012857607,0.237018537
