iterations,0,1,2,3,4,5,6,7,8,9,10
13458,0.408857756,0.43691459,0.123069389,0.339125022,0.280904612,0.438654628,0.995018821,1.018826938,1.014425084,0.998991623,0.243851654
13459,0.409034435,0.436319371,0.116780332,0.336825672,0.278094411,0.442770738,0.996021504,1.017631409,1.011009564,0.991929988,0.247292556
13460,0.409655559,0.436252996,0.118821477,0.33365692,0.27707753,0.436975744,0.992363366,1.016620333,1.014731958,0.994564137,0.248287167
13461,0.409511847,0.436665258,0.124607675,0.332350526,0.275333024,0.440901004,0.990045084,1.018099487,1.010430014,0.995311755,0.252098735
13462,0.409307857,0.437969171,0.123867104,0.33091077,0.27774573,0.4432046,0.987532051,1.020717704,1.005506177,0.992855489,0.247974634
13463,0.409237697,0.438124569,0.123454553,0.32809198,0.28202597,0.443776734,0.985885143,1.018645092,1.011917192,0.991437904,0.246057871
13464,0.408804494,0.438047323,0.123938966,0.326014865,0.285343723,0.440506684,0.989701241,1.019585745,1.012620659,0.996476344,0.249701716
13465,0.408804494,0.438047323,0.123938966,0.326014865,0.285343723,0.440506684,0.989701241,1.019585745,1.012620659,0.996476344,0.249701716
13466,0.408804494,0.438047323,0.123938966,0.326014865,0.285343723,0.440506684,0.989701241,1.019585745,1.012620659,0.996476344,0.249701716
13467,0.408804494,0.438047323,0.123938966,0.326014865,0.285343723,0.440506684,0.989701241,1.019585745,1.012620659,0.996476344,0.249701716
13468,0.408804494,0.438047323,0.123938966,0.326014865,0.285343723,0.440506684,0.989701241,1.019585745,1.012620659,0.996476344,0.249701716
13469,0.408513607,0.438297539,0.123929447,0.326932807,0.288786167,0.442235011,0.99241335,1.018427535,1.014949055,0.992587,0.250314215
13470,0.407405301,0.439096009,0.125729242,0.33260987,0.290295092,0.444085083,0.990462074,1.01754179,1.011403379,0.995796958,0.247422496
13471,0.407095563,0.439283913,0.127084581,0.333492233,0.290051103,0.445876234,0.98911994,1.01243907,1.012799824,0.993203975,0.243235024
13472,0.407097154,0.439827458,0.123422357,0.334057904,0.289482505,0.450057242,0.992330269,1.013956832,1.012820635,0.994646142,0.246148724
13473,0.407097154,0.439827458,0.123422357,0.334057904,0.289482505,0.450057242,0.992330269,1.013956832,1.012820635,0.994646142,0.246148724
13474,0.40658239,0.439909399,0.119624062,0.334129795,0.289220103,0.444226059,0.995382071,1.01336588,1.010610279,0.996911561,0.248421736
13475,0.40703948,0.440458852,0.119159774,0.337892016,0.289575671,0.440450112,1.0000164,1.010037991,1.014078229,0.999720996,0.250316847
13476,0.406612048,0.440747297,0.119201817,0.341246076,0.288628462,0.439614936,1.001378101,1.005590591,1.015765239,1.003516912,0.244833269
13477,0.406612048,0.440747297,0.119201817,0.341246076,0.288628462,0.439614936,1.001378101,1.005590591,1.015765239,1.003516912,0.244833269
13478,0.406612048,0.440747297,0.119201817,0.341246076,0.288628462,0.439614936,1.001378101,1.005590591,1.015765239,1.003516912,0.244833269
13479,0.406998904,0.44129962,0.120146191,0.344150336,0.289093398,0.443722631,1.001908642,1.004903665,1.015104976,1.002640101,0.242513903
13480,0.406717115,0.441933914,0.115384606,0.338622634,0.289489372,0.442997754,1.002888577,1.006849457,1.0206414,1.004319698,0.245563531
13481,0.406733567,0.441872653,0.114283733,0.340623204,0.289735226,0.446111177,1.004724615,1.01049259,1.0192725,1.00652314,0.246075011
13482,0.407226284,0.442023447,0.110268911,0.340627233,0.293047915,0.446017021,1.005430346,1.011135359,1.015677128,1.001716188,0.238130755
13483,0.40741612,0.441691748,0.110909928,0.341265804,0.288148695,0.442809423,1.005254332,1.014689998,1.015096439,1.003820292,0.238594669
13484,0.407732657,0.441462174,0.11154587,0.340075202,0.293465978,0.442027273,1.009456681,1.016327979,1.014911945,0.999817134,0.237853926
13485,0.407732657,0.441462174,0.11154587,0.340075202,0.293465978,0.442027273,1.009456681,1.016327979,1.014911945,0.999817134,0.237853926
13486,0.405342092,0.44223338,0.107927099,0.340832833,0.295163172,0.437149303,1.009213929,1.019861851,1.019197781,0.999489281,0.238637541
13487,0.405342092,0.44223338,0.107927099,0.340832833,0.295163172,0.437149303,1.009213929,1.019861851,1.019197781,0.999489281,0.238637541
13488,0.406854303,0.44288725,0.110238804,0.336148024,0.293915341,0.437331825,1.010918845,1.021396769,1.013096089,0.999038239,0.236891161
13489,0.406854303,0.44288725,0.110238804,0.336148024,0.293915341,0.437331825,1.010918845,1.021396769,1.013096089,0.999038239,0.236891161
13490,0.407641478,0.442522561,0.108689712,0.335085937,0.289153142,0.440763027,1.008383197,1.021035272,1.014777686,1.001306134,0.242247283
13491,0.409158007,0.442091283,0.107851397,0.338071843,0.288381693,0.440738648,1.011956702,1.024727688,1.011942447,1.004055171,0.245450489
13492,0.410964029,0.442415179,0.109413328,0.343449263,0.289186571,0.440753252,1.009649054,1.028541348,1.012603633,0.998038993,0.245440434
13493,0.410964029,0.442415179,0.109413328,0.343449263,0.289186571,0.440753252,1.009649054,1.028541348,1.012603633,0.998038993,0.245440434
13494,0.410698426,0.441973268,0.105570351,0.343795302,0.286778434,0.441620975,1.008983551,1.027182727,1.010475932,0.997255343,0.240642677
13495,0.409661102,0.441386143,0.105016386,0.341334786,0.28725838,0.439358665,1.007529066,1.031500183,1.012064983,0.995157678,0.242382672
13496,0.409643166,0.441816034,0.103802509,0.339676992,0.285622964,0.439688621,1.009600913,1.030182485,1.010324213,0.999383308,0.23874091
13497,0.409564466,0.440904652,0.104404624,0.339911831,0.285853256,0.438096369,1.014630322,1.030209506,1.004157723,1.003087181,0.239815156
13498,0.409564466,0.440904652,0.104404624,0.339911831,0.285853256,0.438096369,1.014630322,1.030209506,1.004157723,1.003087181,0.239815156
13499,0.409178578,0.439471906,0.107365162,0.344791648,0.28871229,0.433078596,1.013064659,1.02244243,1.005327719,1.003912638,0.240961373
13500,0.410832838,0.438673596,0.109506276,0.343386432,0.284849096,0.434194139,1.013613081,1.02268494,1.00175458,1.00298071,0.240901382
13501,0.410386508,0.437754362,0.108462229,0.350655005,0.288261573,0.437793632,1.011297481,1.023115727,1.001591069,1.00272751,0.243981839
13502,0.409325106,0.436765417,0.107344873,0.342588625,0.285850995,0.436859387,1.011493226,1.030291103,1.000717953,1.000187165,0.243388827
13503,0.408948725,0.436305234,0.109769631,0.344132736,0.28884844,0.439731455,1.011141205,1.028128851,0.998696694,0.99962841,0.246475004
13504,0.407357202,0.436977194,0.108793284,0.34062719,0.288743697,0.4423258,1.014746616,1.0269438,0.998671682,0.998682306,0.247784775
13505,0.407357202,0.436977194,0.108793284,0.34062719,0.288743697,0.4423258,1.014746616,1.0269438,0.998671682,0.998682306,0.247784775
13506,0.407399105,0.436960995,0.117201697,0.337712247,0.286596029,0.440222649,1.011612122,1.02908511,0.995200313,0.99557942,0.247678322
13507,0.406646303,0.436689986,0.116793704,0.336514567,0.285312437,0.44294096,1.011568681,1.021751247,0.994823388,0.99742027,0.24867994
13508,0.406605575,0.437199102,0.114346699,0.335129462,0.279795869,0.44543012,1.009597986,1.017226001,0.997938697,1.000560264,0.247108525
13509,0.407162719,0.436958421,0.119307422,0.333441766,0.278322342,0.445704894,1.011726409,1.021534785,0.998957781,1.003739547,0.240508995
13510,0.406398074,0.437329112,0.119983526,0.330575223,0.279419931,0.445597891,1.006463246,1.025258417,0.998930097,1.004244471,0.242200392
13511,0.406988947,0.437394721,0.118799026,0.329222082,0.279393038,0.441779404,1.007262151,1.024630544,0.994189501,1.00412131,0.244860818
13512,0.406516045,0.437217586,0.119756056,0.325074324,0.276854059,0.439687557,1.008012385,1.024981363,0.993221108,1.002388036,0.24540919
13513,0.406516045,0.437217586,0.119756056,0.325074324,0.276854059,0.439687557,1.008012385,1.024981363,0.993221108,1.002388036,0.24540919
13514,0.405933427,0.438424692,0.123424916,0.327991473,0.28022389,0.436764216,1.008540739,1.026193353,0.987653426,1.004327443,0.247643171
13515,0.405933427,0.438424692,0.123424916,0.327991473,0.28022389,0.436764216,1.008540739,1.026193353,0.987653426,1.004327443,0.247643171
13516,0.405693459,0.439191096,0.125565769,0.32156643,0.278439502,0.442191714,1.002244585,1.023968625,0.992949553,1.005695235,0.248940925
13517,0.404299681,0.438691857,0.129374094,0.323911044,0.281748205,0.449060266,1.004762841,1.022498121,0.991416286,1.002006627,0.246348426
13518,0.404022452,0.439598905,0.126206785,0.328004617,0.278481147,0.448827231,1.001556408,1.025280429,0.988667731,1.001065975,0.247409721
13519,0.404294189,0.440122806,0.123245382,0.323930369,0.277004617,0.454659479,1.002137814,1.021515235,0.989488185,1.006641665,0.249286883
13520,0.403757838,0.438620217,0.125305951,0.328049126,0.270389589,0.455898291,1.002720037,1.020766946,0.988557095,1.005277167,0.249771318
13521,0.403496096,0.438318279,0.128524981,0.330580499,0.267956306,0.464790874,1.00399697,1.020852513,0.989435342,1.005547916,0.247567605
13522,0.403496096,0.438318279,0.128524981,0.330580499,0.267956306,0.464790874,1.00399697,1.020852513,0.989435342,1.005547916,0.247567605
13523,0.403225417,0.438120241,0.130911998,0.333265599,0.266581538,0.466118647,1.006323251,1.016266525,0.989293079,1.000886832,0.24959109
13524,0.402619732,0.437238448,0.132828808,0.330185814,0.264232619,0.466171155,1.007221813,1.013290986,0.988183511,0.997743217,0.247522665
13525,0.401962042,0.438920036,0.131007667,0.333075182,0.26311415,0.467571236,1.005753155,1.013600466,0.987014922,0.995552675,0.24632482
13526,0.40280053,0.438881491,0.134606263,0.335362691,0.266484364,0.468354519,1.008385936,1.019259099,0.983129036,0.988510671,0.245810093
13527,0.403711324,0.439602484,0.132882189,0.335341112,0.270042938,0.470968787,1.008950044,1.016174758,0.988339153,0.988417596,0.243875148
13528,0.403711324,0.439602484,0.132882189,0.335341112,0.270042938,0.470968787,1.008950044,1.016174758,0.988339153,0.988417596,0.243875148
13529,0.403711324,0.439602484,0.132882189,0.335341112,0.270042938,0.470968787,1.008950044,1.016174758,0.988339153,0.988417596,0.243875148
13530,0.403711324,0.439602484,0.132882189,0.335341112,0.270042938,0.470968787,1.008950044,1.016174758,0.988339153,0.988417596,0.243875148
13531,0.404303644,0.440364072,0.128288591,0.331814807,0.268302955,0.468824908,1.009138943,1.014657045,0.991781697,0.989720526,0.246218326
13532,0.404303644,0.440364072,0.128288591,0.331814807,0.268302955,0.468824908,1.009138943,1.014657045,0.991781697,0.989720526,0.246218326
13533,0.404346797,0.43914021,0.132300306,0.329643002,0.269025985,0.470824559,1.008128827,1.016700226,0.995667653,0.989502337,0.245017985
13534,0.406873794,0.43988361,0.126972226,0.330145385,0.273261385,0.471408128,1.008488806,1.017154255,0.997887645,0.991280673,0.247305663
13535,0.405864454,0.43958739,0.124683795,0.331613047,0.269614957,0.472737678,1.010371548,1.017877998,0.996098247,0.988491662,0.246898357
13536,0.405864454,0.43958739,0.124683795,0.331613047,0.269614957,0.472737678,1.010371548,1.017877998,0.996098247,0.988491662,0.246898357
13537,0.40657895,0.438612269,0.122555007,0.336529405,0.27056205,0.474737367,1.008916798,1.01907273,1.001985123,0.988815892,0.24598592
13538,0.406786306,0.43725811,0.120913249,0.338035339,0.266148516,0.472391369,1.009824997,1.01716674,1.000831903,0.987693197,0.247382021
13539,0.40593393,0.436988591,0.125275347,0.340070264,0.27128458,0.469446293,1.008339464,1.017332724,1.005336307,0.989821386,0.244763074
13540,0.40593393,0.436988591,0.125275347,0.340070264,0.27128458,0.469446293,1.008339464,1.017332724,1.005336307,0.989821386,0.244763074
13541,0.40593393,0.436988591,0.125275347,0.340070264,0.27128458,0.469446293,1.008339464,1.017332724,1.005336307,0.989821386,0.244763074
13542,0.40593393,0.436988591,0.125275347,0.340070264,0.27128458,0.469446293,1.008339464,1.017332724,1.005336307,0.989821386,0.244763074
13543,0.404272633,0.435086257,0.121025089,0.343852535,0.2739432,0.467471825,1.010088318,1.016014567,1.005610665,0.988145999,0.245902767
13544,0.404272633,0.435086257,0.121025089,0.343852535,0.2739432,0.467471825,1.010088318,1.016014567,1.005610665,0.988145999,0.245902767
13545,0.404894313,0.43415151,0.12497536,0.343239136,0.273536608,0.466561746,1.009247467,1.01272772,1.000116624,0.987044033,0.24370335
13546,0.404794521,0.435522592,0.128712035,0.344706241,0.272834987,0.466344507,1.007255696,1.014756284,1.001602033,0.98430296,0.246089087
13547,0.404794521,0.435522592,0.128712035,0.344706241,0.272834987,0.466344507,1.007255696,1.014756284,1.001602033,0.98430296,0.246089087
13548,0.404518103,0.435925499,0.129978993,0.342627279,0.269215202,0.465597457,1.007148746,1.015231949,0.998577111,0.983922692,0.241183267
13549,0.405086541,0.435616002,0.130981793,0.343976412,0.269505513,0.461713277,1.010369792,1.010071094,0.994677133,0.982585645,0.243973306
13550,0.405086541,0.435616002,0.130981793,0.343976412,0.269505513,0.461713277,1.010369792,1.010071094,0.994677133,0.982585645,0.243973306
13551,0.405015123,0.435878566,0.133341108,0.345955796,0.267375255,0.459009544,1.003837472,1.016484007,0.990945964,0.986773251,0.244229421
13552,0.404905179,0.436673398,0.136971326,0.345233503,0.264904092,0.456374084,1.005888067,1.013619273,0.994229094,0.992780078,0.240886824
13553,0.404905179,0.436673398,0.136971326,0.345233503,0.264904092,0.456374084,1.005888067,1.013619273,0.994229094,0.992780078,0.240886824
13554,0.404421627,0.436493878,0.131303232,0.352170538,0.261317344,0.455346808,1.003460442,1.014230599,0.991544196,0.99076834,0.242338558
13555,0.404421627,0.436493878,0.131303232,0.352170538,0.261317344,0.455346808,1.003460442,1.014230599,0.991544196,0.99076834,0.242338558
13556,0.405516775,0.435920688,0.132292901,0.354342147,0.260313945,0.454463354,1.005810873,1.014283706,0.989983877,0.995278328,0.240032229
13557,0.405812541,0.434029326,0.130861706,0.354622418,0.262448479,0.460756456,1.002049993,1.014911033,0.99452206,0.993652984,0.242571477
13558,0.406546654,0.433522986,0.133380871,0.357342568,0.263006771,0.462787384,1.001508859,1.015183791,0.991156688,0.992097198,0.246841633
13559,0.407093162,0.432948807,0.138571892,0.362646887,0.26924811,0.463332271,1.000450383,1.013459628,0.990995918,0.993001612,0.245229901
13560,0.406790374,0.433150518,0.137945121,0.360395123,0.26630821,0.462914655,1.000519813,1.012063631,0.991215941,0.990752408,0.244172148
13561,0.406790374,0.433150518,0.137945121,0.360395123,0.26630821,0.462914655,1.000519813,1.012063631,0.991215941,0.990752408,0.244172148
13562,0.405597248,0.433470656,0.138442791,0.366306153,0.267069014,0.45830177,1.000599902,1.011182433,0.994389343,0.9896041,0.242381588
13563,0.405597248,0.433470656,0.138442791,0.366306153,0.267069014,0.45830177,1.000599902,1.011182433,0.994389343,0.9896041,0.242381588
13564,0.405597248,0.433470656,0.138442791,0.366306153,0.267069014,0.45830177,1.000599902,1.011182433,0.994389343,0.9896041,0.242381588
13565,0.405470311,0.432921932,0.13982558,0.364647446,0.265280962,0.45727361,1.000012194,1.010639456,0.993964409,0.989417901,0.245853826
13566,0.406265375,0.433729924,0.140360252,0.363230938,0.2651607,0.462131776,1.000715176,1.012910242,0.991138296,0.990571209,0.244458477
13567,0.406265375,0.433729924,0.140360252,0.363230938,0.2651607,0.462131776,1.000715176,1.012910242,0.991138296,0.990571209,0.244458477
13568,0.406881758,0.433102507,0.141751148,0.362956236,0.263170883,0.465520487,0.999490724,1.008616268,0.994215158,0.992504838,0.247276905
13569,0.407817966,0.433027526,0.143967503,0.365743788,0.262112382,0.470718092,1.003376092,1.004615187,0.994779477,0.991849743,0.249488223
13570,0.407899453,0.433673382,0.139855659,0.371552815,0.260649143,0.47066785,1.003601516,1.006397063,0.997205468,0.996200936,0.249653557
13571,0.408273044,0.434149895,0.140810543,0.377046085,0.258525985,0.468841026,1.003279255,1.006733356,0.993829981,0.995902818,0.246050589
13572,0.409066863,0.435329212,0.136999843,0.375351376,0.256464902,0.469498017,0.99893319,1.006676094,0.994919524,0.996788024,0.24293386
13573,0.408367759,0.43472099,0.134807348,0.377706452,0.259416313,0.471161668,0.999816151,1.001474276,0.994047321,0.99399612,0.245652041
13574,0.407946292,0.435778126,0.133303512,0.371614047,0.257929812,0.471173479,0.996036659,1.009184875,0.998303262,0.990127984,0.243971343
13575,0.407946292,0.435778126,0.133303512,0.371614047,0.257929812,0.471173479,0.996036659,1.009184875,0.998303262,0.990127984,0.243971343
13576,0.407946292,0.435778126,0.133303512,0.371614047,0.257929812,0.471173479,0.996036659,1.009184875,0.998303262,0.990127984,0.243971343
13577,0.408839572,0.435677748,0.135207198,0.372232617,0.256766045,0.471879504,0.994657492,1.005270136,0.99655305,0.994410923,0.247302919
13578,0.407338817,0.436176136,0.135718113,0.373312674,0.253742164,0.477562175,0.995561841,1.004715885,0.997339616,0.992162433,0.24505094
13579,0.407607771,0.437114789,0.139505783,0.3760744,0.250974696,0.48005615,0.99228762,1.002404528,0.99531942,0.999601404,0.247842813
13580,0.406178388,0.436369883,0.138689426,0.376856542,0.256709992,0.48536875,0.991767366,0.998975001,0.99266292,0.996384593,0.244416408
13581,0.406178388,0.436369883,0.138689426,0.376856542,0.256709992,0.48536875,0.991767366,0.998975001,0.99266292,0.996384593,0.244416408
13582,0.406178388,0.436369883,0.138689426,0.376856542,0.256709992,0.48536875,0.991767366,0.998975001,0.99266292,0.996384593,0.244416408
13583,0.406988788,0.436898411,0.134242573,0.379498232,0.258743008,0.482758168,0.991025914,0.999682976,0.996057461,0.997542334,0.245612302
13584,0.407159064,0.436963679,0.131769478,0.381810801,0.256841079,0.482765863,0.990866069,1.001675479,0.999376146,0.999564736,0.24026542
13585,0.406861884,0.437290968,0.131405226,0.383255784,0.257895247,0.485750142,0.992781044,0.999115609,0.998721,1.00129806,0.241060915
13586,0.405900752,0.437340105,0.129140393,0.379268105,0.258485036,0.484517131,0.992693554,0.999926975,1.002793164,1.001233018,0.242628015
13587,0.407277864,0.437725306,0.136527066,0.38227116,0.259657134,0.492086094,0.99339115,0.995269679,1.007519282,1.002420146,0.247218415
13588,0.406813038,0.438730313,0.135216261,0.378675901,0.257957534,0.492151178,0.992999061,0.993396433,1.003746515,1.004232333,0.248341745
13589,0.406813038,0.438730313,0.135216261,0.378675901,0.257957534,0.492151178,0.992999061,0.993396433,1.003746515,1.004232333,0.248341745
13590,0.406705194,0.437507068,0.138427458,0.376717912,0.254511193,0.493768463,0.988968244,0.995876065,1.00022376,0.999128126,0.243548356
13591,0.407221904,0.437221128,0.141940085,0.376449487,0.25276242,0.488672069,0.989073018,0.989762618,1.002299211,0.996651858,0.241225316
13592,0.407371221,0.43715027,0.143630547,0.374247084,0.25672435,0.494818041,0.992968231,0.99549983,1.002737095,0.999118554,0.243391814
13593,0.407371221,0.43715027,0.143630547,0.374247084,0.25672435,0.494818041,0.992968231,0.99549983,1.002737095,0.999118554,0.243391814
13594,0.407740862,0.437006049,0.144501469,0.373687279,0.256938743,0.491557716,0.987566234,0.994410422,1.00057405,1.000068236,0.242849712
13595,0.407087506,0.436296219,0.142153558,0.375503963,0.259872576,0.485836333,0.987230362,1.000763804,0.99837175,1.000934796,0.242799284
13596,0.407087506,0.436296219,0.142153558,0.375503963,0.259872576,0.485836333,0.987230362,1.000763804,0.99837175,1.000934796,0.242799284
13597,0.40739514,0.437021123,0.143230096,0.371130874,0.258462451,0.482919043,0.986892488,1.001137147,0.996147162,1.002826253,0.244306213
13598,0.40739514,0.437021123,0.143230096,0.371130874,0.258462451,0.482919043,0.986892488,1.001137147,0.996147162,1.002826253,0.244306213
13599,0.40739514,0.437021123,0.143230096,0.371130874,0.258462451,0.482919043,0.986892488,1.001137147,0.996147162,1.002826253,0.244306213
13600,0.40739514,0.437021123,0.143230096,0.371130874,0.258462451,0.482919043,0.986892488,1.001137147,0.996147162,1.002826253,0.244306213
13601,0.406344456,0.436646816,0.14214501,0.374793282,0.260681109,0.485798707,0.98631551,1.002280872,0.999409544,1.008167883,0.240831716
13602,0.405961487,0.438074814,0.142278301,0.373219494,0.258074861,0.487930345,0.983946752,1.005809075,0.99721,1.007531256,0.23799157
13603,0.405961487,0.438074814,0.142278301,0.373219494,0.258074861,0.487930345,0.983946752,1.005809075,0.99721,1.007531256,0.23799157
13604,0.405961487,0.438074814,0.142278301,0.373219494,0.258074861,0.487930345,0.983946752,1.005809075,0.99721,1.007531256,0.23799157
13605,0.40744027,0.438337041,0.141938966,0.373574908,0.257420416,0.488088595,0.983937468,1.006205185,0.998462772,1.007785161,0.238372838
13606,0.40744027,0.438337041,0.141938966,0.373574908,0.257420416,0.488088595,0.983937468,1.006205185,0.998462772,1.007785161,0.238372838
13607,0.407641795,0.437402318,0.136710968,0.373994605,0.254680501,0.484312008,0.978146329,1.005945603,0.998652924,1.004336574,0.244293142
13608,0.407365631,0.437150975,0.132468093,0.372070506,0.250395871,0.482576382,0.980252239,1.008870402,1.001294128,1.006372006,0.240542927
13609,0.407365631,0.437150975,0.132468093,0.372070506,0.250395871,0.482576382,0.980252239,1.008870402,1.001294128,1.006372006,0.240542927
13610,0.407365631,0.437150975,0.132468093,0.372070506,0.250395871,0.482576382,0.980252239,1.008870402,1.001294128,1.006372006,0.240542927
13611,0.407365631,0.437150975,0.132468093,0.372070506,0.250395871,0.482576382,0.980252239,1.008870402,1.001294128,1.006372006,0.240542927
13612,0.407365631,0.437150975,0.132468093,0.372070506,0.250395871,0.482576382,0.980252239,1.008870402,1.001294128,1.006372006,0.240542927
13613,0.407984881,0.437608395,0.134192226,0.36965247,0.246601057,0.481005525,0.976957782,1.006156415,1.005190459,1.003001133,0.244179959
13614,0.408059236,0.437765404,0.137707752,0.371548659,0.251968455,0.480651332,0.9803227,1.005235583,1.001467049,1.000942254,0.243917985
13615,0.408399809,0.43808551,0.136447822,0.371887054,0.248231352,0.482010275,0.981337583,1.007849779,1.002251248,1.002301666,0.243985471
13616,0.407505878,0.437158228,0.133735003,0.370402713,0.247988704,0.4820392,0.983297419,1.008258815,1.008659178,0.996056432,0.246274292
13617,0.407155304,0.436479189,0.13089715,0.371999326,0.248742828,0.483597972,0.984166514,1.010913955,1.003595759,0.994011298,0.246268066
13618,0.407106853,0.436463056,0.131581363,0.369789214,0.247408904,0.488768803,0.987838266,1.010034211,1.000403716,0.993613739,0.246378503
13619,0.407491431,0.435862184,0.135074818,0.371789343,0.243058336,0.493615763,0.987261575,1.009938079,1.002651737,0.991065603,0.243765867
13620,0.405953251,0.43574441,0.136162946,0.371357493,0.246707901,0.492567373,0.988078153,1.007949775,1.00218582,0.990713813,0.246545818
13621,0.40726406,0.435878954,0.134729232,0.373248337,0.246757845,0.494000907,0.991625313,1.008444859,1.003616906,0.993507631,0.244801494
13622,0.407347119,0.43715212,0.132997259,0.373794784,0.249311331,0.494547174,0.992850551,1.009057672,1.002543589,0.991014454,0.245814409
13623,0.407347119,0.43715212,0.132997259,0.373794784,0.249311331,0.494547174,0.992850551,1.009057672,1.002543589,0.991014454,0.245814409
13624,0.405423401,0.437971455,0.128351639,0.371869788,0.252747106,0.499981996,0.997013586,1.010977199,1.001164124,0.990799962,0.242327468
13625,0.406302961,0.43765697,0.126349533,0.369493838,0.250261752,0.496399309,0.99756404,1.019040923,1.003462891,0.994169833,0.244044579
13626,0.405947677,0.438114362,0.124548816,0.370388543,0.250728886,0.495680968,0.995707803,1.01809616,1.002629692,0.992315101,0.242446805
13627,0.406766171,0.438903886,0.129380225,0.367823253,0.253597705,0.489520527,0.995207532,1.01784233,1.005322816,0.991913188,0.241635763
13628,0.407377574,0.439284914,0.129394742,0.364549663,0.256051106,0.493027683,0.996947533,1.018969521,1.003739979,0.992643434,0.24492381
13629,0.406910404,0.441028527,0.130647944,0.363931107,0.256530433,0.491348157,0.992725921,1.016441442,1.001295456,0.987094325,0.243670007
13630,0.406910404,0.441028527,0.130647944,0.363931107,0.256530433,0.491348157,0.992725921,1.016441442,1.001295456,0.987094325,0.243670007
13631,0.406910404,0.441028527,0.130647944,0.363931107,0.256530433,0.491348157,0.992725921,1.016441442,1.001295456,0.987094325,0.243670007
13632,0.406910404,0.441028527,0.130647944,0.363931107,0.256530433,0.491348157,0.992725921,1.016441442,1.001295456,0.987094325,0.243670007
13633,0.406910404,0.441028527,0.130647944,0.363931107,0.256530433,0.491348157,0.992725921,1.016441442,1.001295456,0.987094325,0.243670007
13634,0.40698816,0.442068294,0.131438507,0.358000357,0.257909649,0.494013237,0.991954134,1.010011674,1.000298407,0.989762326,0.247145211
13635,0.406191557,0.442686742,0.132326651,0.355637808,0.257962969,0.496719772,0.990033623,1.011528432,1.001078698,0.989748234,0.24764491
13636,0.406191557,0.442686742,0.132326651,0.355637808,0.257962969,0.496719772,0.990033623,1.011528432,1.001078698,0.989748234,0.24764491
13637,0.405937204,0.442524987,0.132068273,0.355735907,0.254067199,0.501163918,0.986358467,1.011502934,0.998775617,0.994125272,0.243576888
13638,0.405933427,0.442042801,0.13855038,0.357230628,0.251306241,0.504613262,0.987563831,1.016061471,1.006435817,0.990474966,0.246595107
13639,0.405933427,0.442042801,0.13855038,0.357230628,0.251306241,0.504613262,0.987563831,1.016061471,1.006435817,0.990474966,0.246595107
13640,0.405933427,0.442042801,0.13855038,0.357230628,0.251306241,0.504613262,0.987563831,1.016061471,1.006435817,0.990474966,0.246595107
13641,0.403869694,0.44361394,0.136759082,0.350364337,0.252967723,0.504173559,0.989609467,1.015177606,1.002032369,0.985933743,0.243939504
13642,0.404020302,0.443876693,0.139097396,0.351344168,0.254255121,0.508867037,0.99291419,1.015608245,0.996520162,0.983311932,0.246314143
13643,0.40365331,0.442932756,0.137194083,0.34730408,0.260299885,0.509100738,0.992587117,1.016200192,0.997226969,0.983134095,0.242195853
13644,0.403571327,0.442622063,0.135909886,0.343677204,0.258355305,0.509073554,0.988724754,1.017974228,0.997535254,0.98329842,0.245996847
13645,0.403016325,0.44314317,0.135137618,0.344686872,0.259309739,0.501781022,0.990107843,1.020927879,1.005819759,0.98496309,0.244642948
13646,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13647,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13648,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13649,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13650,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13651,0.401871021,0.442852847,0.138494394,0.348977547,0.261342522,0.507301879,0.990962403,1.017532687,1.003841706,0.984349756,0.244765773
13652,0.401685679,0.44241904,0.136673,0.34807244,0.265027844,0.512989326,0.994799861,1.0168263,1.00241977,0.98012679,0.243843921
13653,0.402264533,0.442286346,0.13522134,0.351722983,0.262904485,0.505150872,0.998289914,1.020542112,1.003883077,0.984512962,0.244306371
13654,0.401898035,0.441155496,0.134430845,0.351114842,0.265628083,0.504769833,0.998195727,1.020190784,1.00429419,0.987264753,0.246022993
13655,0.401612341,0.44125155,0.133636262,0.348096466,0.269661355,0.512431364,0.99120999,1.020010325,1.00328023,0.992615527,0.250475532
13656,0.402702345,0.442033163,0.133845562,0.348718296,0.269801107,0.509336212,0.987623768,1.018967899,1.004025052,0.989348495,0.249841211
13657,0.402021276,0.441474399,0.13128281,0.350511813,0.266281509,0.505393329,0.987420011,1.016537507,1.004868659,0.985929155,0.250313874
13658,0.402021276,0.441474399,0.13128281,0.350511813,0.266281509,0.505393329,0.987420011,1.016537507,1.004868659,0.985929155,0.250313874
13659,0.402021276,0.441474399,0.13128281,0.350511813,0.266281509,0.505393329,0.987420011,1.016537507,1.004868659,0.985929155,0.250313874
